영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드 ,라그로타_아메리카노,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지 ,미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜 ,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_02+7일,5,52,6,2,0,1,10,6,6,1,1,0,1,5,22,2,36,1,1,47,11,2,1,1,19,13,12,48,10,6,5,4,5,4,0,4,31,6,2,29,17,2,6,1,0,2,1,5,1,6,12,1,10,1,2,1,1,1,1,1,7,8,14,11,8,2,1,1,2,1,2,2,0,1,4,2,0,2,1,4,2,1,0,2,1,2,1,0,4,5,42,1,2,7,1,1,0,1,23,6,1,0,6,0,73,56,26,4,4,1,2,1,1,1,1,1,1,1,2,1,0,16,0,0,0,0,0,0,1,2,0,0,35,2,2,2,1,1,1,4,1,0,1,1,5,47,54,106,10,36,8,53,5,17,62,65,18,7,34,46,11,1,6,2,6,42,16,10,2,5,36,7,1,1,13,4,1,4,2,1,41,18,32,11,42,29,13,102,42,14,77,19,32
TEST_03+1일,3,34,4,2,0,1,6,4,4,1,1,0,1,3,14,2,24,1,1,31,7,2,1,1,13,9,8,32,6,4,3,2,3,2,0,2,21,4,2,19,11,2,4,1,0,2,1,3,1,4,8,1,6,1,2,1,1,1,1,1,5,6,10,7,6,2,1,1,2,1,2,2,0,1,2,2,0,2,1,2,2,1,0,2,1,2,1,0,2,3,28,1,2,5,1,1,0,1,15,4,1,0,4,0,49,38,18,2,2,1,2,1,1,1,1,1,1,1,2,1,0,10,0,0,0,0,0,0,1,2,0,0,23,2,2,2,1,1,1,2,1,0,1,1,3,31,36,70,6,24,6,35,3,11,42,43,12,5,22,30,7,1,4,2,4,28,10,6,2,3,24,5,1,1,9,2,1,2,2,1,27,12,22,7,28,19,9,68,28,10,51,13,22
TEST_03+2일,4,39,4,2,0,1,7,4,4,1,1,0,1,4,16,2,27,1,1,35,8,2,1,1,14,10,9,36,7,4,4,3,4,3,0,3,23,4,2,22,13,2,4,1,0,2,1,4,1,4,9,1,7,1,2,1,1,1,1,1,5,6,11,8,6,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,32,1,2,5,1,1,0,1,17,4,1,0,4,0,55,42,20,3,3,1,2,1,1,1,1,1,1,1,2,1,0,12,0,0,0,0,0,0,1,2,0,0,26,2,2,2,1,1,1,3,1,0,1,1,4,35,40,79,7,27,6,40,4,13,47,49,14,5,25,34,8,1,4,2,4,32,12,7,2,4,27,5,1,1,10,3,1,3,2,1,31,14,24,8,32,22,10,76,32,11,58,14,24
TEST_03+3일,4,41,5,2,0,1,8,5,5,1,1,0,1,4,17,2,28,1,1,37,9,2,1,1,15,10,10,38,8,5,4,3,4,3,0,3,25,5,2,23,13,2,5,1,0,2,1,4,1,5,10,1,8,1,2,1,1,1,1,1,6,7,11,9,7,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,33,1,2,6,1,1,0,1,18,5,1,0,5,0,58,45,21,3,3,1,2,1,1,1,1,1,1,1,2,1,0,12,0,0,0,0,0,0,1,2,0,0,28,2,2,2,1,1,1,3,1,0,1,1,4,37,43,84,8,28,7,42,4,13,49,51,14,6,27,36,9,1,5,2,5,33,12,8,2,4,28,6,1,1,10,3,1,3,2,1,32,14,26,9,33,23,10,81,33,11,61,15,26
TEST_03+4일,4,43,5,2,0,1,8,5,5,1,1,0,1,4,18,2,30,1,1,39,9,2,1,1,16,11,10,40,8,5,4,3,4,3,0,3,26,5,2,24,14,2,5,1,0,2,1,4,1,5,10,1,8,1,2,1,1,1,1,1,6,7,12,9,7,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,35,1,2,6,1,1,0,1,19,5,1,0,5,0,61,47,22,3,3,1,2,1,1,1,1,1,1,1,2,1,0,13,0,0,0,0,0,0,1,2,0,0,29,2,2,2,1,1,1,3,1,0,1,1,4,39,45,88,8,30,7,44,4,14,52,54,15,6,28,38,9,1,5,2,5,35,13,8,2,4,30,6,1,1,11,3,1,3,2,1,34,15,27,9,35,24,11,85,35,12,64,16,27
TEST_03+5일,4,47,6,2,0,1,9,6,6,1,1,0,1,4,20,2,33,1,1,43,10,2,1,1,18,12,11,44,9,6,4,3,4,3,0,3,29,6,2,26,15,2,6,1,0,2,1,4,1,6,11,1,9,1,2,1,1,1,1,1,7,8,13,10,8,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,38,1,2,7,1,1,0,1,21,6,1,0,6,0,67,52,24,3,3,1,2,1,1,1,1,1,1,1,2,1,0,14,0,0,0,0,0,0,1,2,0,0,32,2,2,2,1,1,1,3,1,0,1,1,4,43,50,97,9,33,8,48,4,15,57,59,16,7,31,42,10,1,6,2,6,38,14,9,2,4,33,7,1,1,12,3,1,3,2,1,37,16,30,10,38,26,12,94,38,13,70,18,30
TEST_03+6일,5,56,6,3,0,1,10,6,6,1,1,0,1,5,23,3,39,1,1,51,12,3,1,1,21,14,13,52,10,6,5,4,5,4,0,4,34,6,3,31,18,3,6,1,0,3,1,5,1,6,13,1,10,1,3,1,1,1,1,1,8,9,16,12,9,3,1,1,3,1,3,3,0,1,4,3,0,3,1,4,3,1,0,3,1,3,1,0,4,5,46,1,3,8,1,1,0,1,25,6,1,0,6,0,79,61,29,4,4,1,3,1,1,1,1,1,1,1,3,1,0,17,0,0,0,0,0,0,1,3,0,0,38,3,3,3,1,1,1,4,1,0,1,1,5,51,58,114,10,39,9,57,5,18,68,70,20,8,36,49,12,1,6,3,6,46,17,10,3,5,39,8,1,1,14,4,1,4,3,1,44,20,35,12,46,31,14,110,46,16,83,21,35
TEST_03+7일,5,52,6,2,0,1,10,6,6,1,1,0,1,5,22,2,36,1,1,47,11,2,1,1,19,13,12,48,10,6,5,4,5,4,0,4,31,6,2,29,17,2,6,1,0,2,1,5,1,6,12,1,10,1,2,1,1,1,1,1,7,8,14,11,8,2,1,1,2,1,2,2,0,1,4,2,0,2,1,4,2,1,0,2,1,2,1,0,4,5,42,1,2,7,1,1,0,1,23,6,1,0,6,0,73,56,26,4,4,1,2,1,1,1,1,1,1,1,2,1,0,16,0,0,0,0,0,0,1,2,0,0,35,2,2,2,1,1,1,4,1,0,1,1,5,47,54,106,10,36,8,53,5,17,62,65,18,7,34,46,11,1,6,2,6,42,16,10,2,5,36,7,1,1,13,4,1,4,2,1,41,18,32,11,42,29,13,102,42,14,77,19,32
TEST_04+1일,3,34,4,2,0,1,6,4,4,1,1,0,1,3,14,2,24,1,1,31,7,2,1,1,13,9,8,32,6,4,3,2,3,2,0,2,21,4,2,19,11,2,4,1,0,2,1,3,1,4,8,1,6,1,2,1,1,1,1,1,5,6,10,7,6,2,1,1,2,1,2,2,0,1,2,2,0,2,1,2,2,1,0,2,1,2,1,0,2,3,28,1,2,5,1,1,0,1,15,4,1,0,4,0,49,38,18,2,2,1,2,1,1,1,1,1,1,1,2,1,0,10,0,0,0,0,0,0,1,2,0,0,23,2,2,2,1,1,1,2,1,0,1,1,3,31,36,70,6,24,6,35,3,11,42,43,12,5,22,30,7,1,4,2,4,28,10,6,2,3,24,5,1,1,9,2,1,2,2,1,27,12,22,7,28,19,9,68,28,10,51,13,22
TEST_04+2일,4,39,4,2,0,1,7,4,4,1,1,0,1,4,16,2,27,1,1,35,8,2,1,1,14,10,9,36,7,4,4,3,4,3,0,3,23,4,2,22,13,2,4,1,0,2,1,4,1,4,9,1,7,1,2,1,1,1,1,1,5,6,11,8,6,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,32,1,2,5,1,1,0,1,17,4,1,0,4,0,55,42,20,3,3,1,2,1,1,1,1,1,1,1,2,1,0,12,0,0,0,0,0,0,1,2,0,0,26,2,2,2,1,1,1,3,1,0,1,1,4,35,40,79,7,27,6,40,4,13,47,49,14,5,25,34,8,1,4,2,4,32,12,7,2,4,27,5,1,1,10,3,1,3,2,1,31,14,24,8,32,22,10,76,32,11,58,14,24
TEST_04+3일,4,41,5,2,0,1,8,5,5,1,1,0,1,4,17,2,28,1,1,37,9,2,1,1,15,10,10,38,8,5,4,3,4,3,0,3,25,5,2,23,13,2,5,1,0,2,1,4,1,5,10,1,8,1,2,1,1,1,1,1,6,7,11,9,7,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,33,1,2,6,1,1,0,1,18,5,1,0,5,0,58,45,21,3,3,1,2,1,1,1,1,1,1,1,2,1,0,12,0,0,0,0,0,0,1,2,0,0,28,2,2,2,1,1,1,3,1,0,1,1,4,37,43,84,8,28,7,42,4,13,49,51,14,6,27,36,9,1,5,2,5,33,12,8,2,4,28,6,1,1,10,3,1,3,2,1,32,14,26,9,33,23,10,81,33,11,61,15,26
TEST_04+4일,4,43,5,2,0,1,8,5,5,1,1,0,1,4,18,2,30,1,1,39,9,2,1,1,16,11,10,40,8,5,4,3,4,3,0,3,26,5,2,24,14,2,5,1,0,2,1,4,1,5,10,1,8,1,2,1,1,1,1,1,6,7,12,9,7,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,35,1,2,6,1,1,0,1,19,5,1,0,5,0,61,47,22,3,3,1,2,1,1,1,1,1,1,1,2,1,0,13,0,0,0,0,0,0,1,2,0,0,29,2,2,2,1,1,1,3,1,0,1,1,4,39,45,88,8,30,7,44,4,14,52,54,15,6,28,38,9,1,5,2,5,35,13,8,2,4,30,6,1,1,11,3,1,3,2,1,34,15,27,9,35,24,11,85,35,12,64,16,27
TEST_04+5일,4,47,6,2,0,1,9,6,6,1,1,0,1,4,20,2,33,1,1,43,10,2,1,1,18,12,11,44,9,6,4,3,4,3,0,3,29,6,2,26,15,2,6,1,0,2,1,4,1,6,11,1,9,1,2,1,1,1,1,1,7,8,13,10,8,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,38,1,2,7,1,1,0,1,21,6,1,0,6,0,67,52,24,3,3,1,2,1,1,1,1,1,1,1,2,1,0,14,0,0,0,0,0,0,1,2,0,0,32,2,2,2,1,1,1,3,1,0,1,1,4,43,50,97,9,33,8,48,4,15,57,59,16,7,31,42,10,1,6,2,6,38,14,9,2,4,33,7,1,1,12,3,1,3,2,1,37,16,30,10,38,26,12,94,38,13,70,18,30
TEST_04+6일,5,56,6,3,0,1,10,6,6,1,1,0,1,5,23,3,39,1,1,51,12,3,1,1,21,14,13,52,10,6,5,4,5,4,0,4,34,6,3,31,18,3,6,1,0,3,1,5,1,6,13,1,10,1,3,1,1,1,1,1,8,9,16,12,9,3,1,1,3,1,3,3,0,1,4,3,0,3,1,4,3,1,0,3,1,3,1,0,4,5,46,1,3,8,1,1,0,1,25,6,1,0,6,0,79,61,29,4,4,1,3,1,1,1,1,1,1,1,3,1,0,17,0,0,0,0,0,0,1,3,0,0,38,3,3,3,1,1,1,4,1,0,1,1,5,51,58,114,10,39,9,57,5,18,68,70,20,8,36,49,12,1,6,3,6,46,17,10,3,5,39,8,1,1,14,4,1,4,3,1,44,20,35,12,46,31,14,110,46,16,83,21,35
TEST_04+7일,5,52,6,2,0,1,10,6,6,1,1,0,1,5,22,2,36,1,1,47,11,2,1,1,19,13,12,48,10,6,5,4,5,4,0,4,31,6,2,29,17,2,6,1,0,2,1,5,1,6,12,1,10,1,2,1,1,1,1,1,7,8,14,11,8,2,1,1,2,1,2,2,0,1,4,2,0,2,1,4,2,1,0,2,1,2,1,0,4,5,42,1,2,7,1,1,0,1,23,6,1,0,6,0,73,56,26,4,4,1,2,1,1,1,1,1,1,1,2,1,0,16,0,0,0,0,0,0,1,2,0,0,35,2,2,2,1,1,1,4,1,0,1,1,5,47,54,106,10,36,8,53,5,17,62,65,18,7,34,46,11,1,6,2,6,42,16,10,2,5,36,7,1,1,13,4,1,4,2,1,41,18,32,11,42,29,13,102,42,14,77,19,32
TEST_05+1일,3,34,4,2,0,1,6,4,4,1,1,0,1,3,14,2,24,1,1,31,7,2,1,1,13,9,8,32,6,4,3,2,3,2,0,2,21,4,2,19,11,2,4,1,0,2,1,3,1,4,8,1,6,1,2,1,1,1,1,1,5,6,10,7,6,2,1,1,2,1,2,2,0,1,2,2,0,2,1,2,2,1,0,2,1,2,1,0,2,3,28,1,2,5,1,1,0,1,15,4,1,0,4,0,49,38,18,2,2,1,2,1,1,1,1,1,1,1,2,1,0,10,0,0,0,0,0,0,1,2,0,0,23,2,2,2,1,1,1,2,1,0,1,1,3,31,36,70,6,24,6,35,3,11,42,43,12,5,22,30,7,1,4,2,4,28,10,6,2,3,24,5,1,1,9,2,1,2,2,1,27,12,22,7,28,19,9,68,28,10,51,13,22
TEST_05+2일,4,39,4,2,0,1,7,4,4,1,1,0,1,4,16,2,27,1,1,35,8,2,1,1,14,10,9,36,7,4,4,3,4,3,0,3,23,4,2,22,13,2,4,1,0,2,1,4,1,4,9,1,7,1,2,1,1,1,1,1,5,6,11,8,6,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,32,1,2,5,1,1,0,1,17,4,1,0,4,0,55,42,20,3,3,1,2,1,1,1,1,1,1,1,2,1,0,12,0,0,0,0,0,0,1,2,0,0,26,2,2,2,1,1,1,3,1,0,1,1,4,35,40,79,7,27,6,40,4,13,47,49,14,5,25,34,8,1,4,2,4,32,12,7,2,4,27,5,1,1,10,3,1,3,2,1,31,14,24,8,32,22,10,76,32,11,58,14,24
TEST_05+3일,4,41,5,2,0,1,8,5,5,1,1,0,1,4,17,2,28,1,1,37,9,2,1,1,15,10,10,38,8,5,4,3,4,3,0,3,25,5,2,23,13,2,5,1,0,2,1,4,1,5,10,1,8,1,2,1,1,1,1,1,6,7,11,9,7,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,33,1,2,6,1,1,0,1,18,5,1,0,5,0,58,45,21,3,3,1,2,1,1,1,1,1,1,1,2,1,0,12,0,0,0,0,0,0,1,2,0,0,28,2,2,2,1,1,1,3,1,0,1,1,4,37,43,84,8,28,7,42,4,13,49,51,14,6,27,36,9,1,5,2,5,33,12,8,2,4,28,6,1,1,10,3,1,3,2,1,32,14,26,9,33,23,10,81,33,11,61,15,26
TEST_05+4일,4,43,5,2,0,1,8,5,5,1,1,0,1,4,18,2,30,1,1,39,9,2,1,1,16,11,10,40,8,5,4,3,4,3,0,3,26,5,2,24,14,2,5,1,0,2,1,4,1,5,10,1,8,1,2,1,1,1,1,1,6,7,12,9,7,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,35,1,2,6,1,1,0,1,19,5,1,0,5,0,61,47,22,3,3,1,2,1,1,1,1,1,1,1,2,1,0,13,0,0,0,0,0,0,1,2,0,0,29,2,2,2,1,1,1,3,1,0,1,1,4,39,45,88,8,30,7,44,4,14,52,54,15,6,28,38,9,1,5,2,5,35,13,8,2,4,30,6,1,1,11,3,1,3,2,1,34,15,27,9,35,24,11,85,35,12,64,16,27
TEST_05+5일,4,47,6,2,0,1,9,6,6,1,1,0,1,4,20,2,33,1,1,43,10,2,1,1,18,12,11,44,9,6,4,3,4,3,0,3,29,6,2,26,15,2,6,1,0,2,1,4,1,6,11,1,9,1,2,1,1,1,1,1,7,8,13,10,8,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,38,1,2,7,1,1,0,1,21,6,1,0,6,0,67,52,24,3,3,1,2,1,1,1,1,1,1,1,2,1,0,14,0,0,0,0,0,0,1,2,0,0,32,2,2,2,1,1,1,3,1,0,1,1,4,43,50,97,9,33,8,48,4,15,57,59,16,7,31,42,10,1,6,2,6,38,14,9,2,4,33,7,1,1,12,3,1,3,2,1,37,16,30,10,38,26,12,94,38,13,70,18,30
TEST_05+6일,5,56,6,3,0,1,10,6,6,1,1,0,1,5,23,3,39,1,1,51,12,3,1,1,21,14,13,52,10,6,5,4,5,4,0,4,34,6,3,31,18,3,6,1,0,3,1,5,1,6,13,1,10,1,3,1,1,1,1,1,8,9,16,12,9,3,1,1,3,1,3,3,0,1,4,3,0,3,1,4,3,1,0,3,1,3,1,0,4,5,46,1,3,8,1,1,0,1,25,6,1,0,6,0,79,61,29,4,4,1,3,1,1,1,1,1,1,1,3,1,0,17,0,0,0,0,0,0,1,3,0,0,38,3,3,3,1,1,1,4,1,0,1,1,5,51,58,114,10,39,9,57,5,18,68,70,20,8,36,49,12,1,6,3,6,46,17,10,3,5,39,8,1,1,14,4,1,4,3,1,44,20,35,12,46,31,14,110,46,16,83,21,35
TEST_05+7일,5,52,6,2,0,1,10,6,6,1,1,0,1,5,22,2,36,1,1,47,11,2,1,1,19,13,12,48,10,6,5,4,5,4,0,4,31,6,2,29,17,2,6,1,0,2,1,5,1,6,12,1,10,1,2,1,1,1,1,1,7,8,14,11,8,2,1,1,2,1,2,2,0,1,4,2,0,2,1,4,2,1,0,2,1,2,1,0,4,5,42,1,2,7,1,1,0,1,23,6,1,0,6,0,73,56,26,4,4,1,2,1,1,1,1,1,1,1,2,1,0,16,0,0,0,0,0,0,1,2,0,0,35,2,2,2,1,1,1,4,1,0,1,1,5,47,54,106,10,36,8,53,5,17,62,65,18,7,34,46,11,1,6,2,6,42,16,10,2,5,36,7,1,1,13,4,1,4,2,1,41,18,32,11,42,29,13,102,42,14,77,19,32
TEST_06+1일,3,34,4,2,0,1,6,4,4,1,1,0,1,3,14,2,24,1,1,31,7,2,1,1,13,9,8,32,6,4,3,2,3,2,0,2,21,4,2,19,11,2,4,1,0,2,1,3,1,4,8,1,6,1,2,1,1,1,1,1,5,6,10,7,6,2,1,1,2,1,2,2,0,1,2,2,0,2,1,2,2,1,0,2,1,2,1,0,2,3,28,1,2,5,1,1,0,1,15,4,1,0,4,0,49,38,18,2,2,1,2,1,1,1,1,1,1,1,2,1,0,10,0,0,0,0,0,0,1,2,0,0,23,2,2,2,1,1,1,2,1,0,1,1,3,31,36,70,6,24,6,35,3,11,42,43,12,5,22,30,7,1,4,2,4,28,10,6,2,3,24,5,1,1,9,2,1,2,2,1,27,12,22,7,28,19,9,68,28,10,51,13,22
TEST_06+2일,4,39,4,2,0,1,7,4,4,1,1,0,1,4,16,2,27,1,1,35,8,2,1,1,14,10,9,36,7,4,4,3,4,3,0,3,23,4,2,22,13,2,4,1,0,2,1,4,1,4,9,1,7,1,2,1,1,1,1,1,5,6,11,8,6,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,32,1,2,5,1,1,0,1,17,4,1,0,4,0,55,42,20,3,3,1,2,1,1,1,1,1,1,1,2,1,0,12,0,0,0,0,0,0,1,2,0,0,26,2,2,2,1,1,1,3,1,0,1,1,4,35,40,79,7,27,6,40,4,13,47,49,14,5,25,34,8,1,4,2,4,32,12,7,2,4,27,5,1,1,10,3,1,3,2,1,31,14,24,8,32,22,10,76,32,11,58,14,24
TEST_06+3일,4,41,5,2,0,1,8,5,5,1,1,0,1,4,17,2,28,1,1,37,9,2,1,1,15,10,10,38,8,5,4,3,4,3,0,3,25,5,2,23,13,2,5,1,0,2,1,4,1,5,10,1,8,1,2,1,1,1,1,1,6,7,11,9,7,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,33,1,2,6,1,1,0,1,18,5,1,0,5,0,58,45,21,3,3,1,2,1,1,1,1,1,1,1,2,1,0,12,0,0,0,0,0,0,1,2,0,0,28,2,2,2,1,1,1,3,1,0,1,1,4,37,43,84,8,28,7,42,4,13,49,51,14,6,27,36,9,1,5,2,5,33,12,8,2,4,28,6,1,1,10,3,1,3,2,1,32,14,26,9,33,23,10,81,33,11,61,15,26
TEST_06+4일,4,43,5,2,0,1,8,5,5,1,1,0,1,4,18,2,30,1,1,39,9,2,1,1,16,11,10,40,8,5,4,3,4,3,0,3,26,5,2,24,14,2,5,1,0,2,1,4,1,5,10,1,8,1,2,1,1,1,1,1,6,7,12,9,7,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,35,1,2,6,1,1,0,1,19,5,1,0,5,0,61,47,22,3,3,1,2,1,1,1,1,1,1,1,2,1,0,13,0,0,0,0,0,0,1,2,0,0,29,2,2,2,1,1,1,3,1,0,1,1,4,39,45,88,8,30,7,44,4,14,52,54,15,6,28,38,9,1,5,2,5,35,13,8,2,4,30,6,1,1,11,3,1,3,2,1,34,15,27,9,35,24,11,85,35,12,64,16,27
TEST_06+5일,4,47,6,2,0,1,9,6,6,1,1,0,1,4,20,2,33,1,1,43,10,2,1,1,18,12,11,44,9,6,4,3,4,3,0,3,29,6,2,26,15,2,6,1,0,2,1,4,1,6,11,1,9,1,2,1,1,1,1,1,7,8,13,10,8,2,1,1,2,1,2,2,0,1,3,2,0,2,1,3,2,1,0,2,1,2,1,0,3,4,38,1,2,7,1,1,0,1,21,6,1,0,6,0,67,52,24,3,3,1,2,1,1,1,1,1,1,1,2,1,0,14,0,0,0,0,0,0,1,2,0,0,32,2,2,2,1,1,1,3,1,0,1,1,4,43,50,97,9,33,8,48,4,15,57,59,16,7,31,42,10,1,6,2,6,38,14,9,2,4,33,7,1,1,12,3,1,3,2,1,37,16,30,10,38,26,12,94,38,13,70,18,30
