영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드 ,라그로타_아메리카노,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지 ,미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜 ,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_02+7일,2,0,4,1,2,1,0,0,1,1,1,1,0,1,7,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2,3,5,3,4,0,3,37,6,5,26,8,1,0,0,4,3,0,3,0,2,21,2,4,0,4,4,5,2,2,0,9,8,7,25,8,0,2,0,5,0,1,0,2,3,4,6,1,5,0,5,5,3,3,3,7,1,4,5,5,5,0,3,8,0,2,4,2,3,4,10,0,0,8,0,82,0,35,8,15,3,7,0,2,0,4,0,4,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,15,5,0,5,0,0,16,0,0,10,3,0,0,6,0,3,2,6,0,0,6,0,6,0,13,5,4,0,0,0,4,7,5,47,12,19,2,26,10,16,78,38,11,14,2,24
TEST_03+1일,7,1,21,10,3,5,4,0,6,0,4,0,3,5,29,3,19,5,3,9,5,0,1,0,1,1,26,34,3,4,5,3,3,0,0,2,28,5,0,21,10,1,0,0,3,2,0,3,0,0,14,2,4,3,3,4,5,1,2,0,5,7,12,7,10,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,2,1,0,0,0,1,1,1,2,3,5,0,2,1,3,6,4,4,3,3,0,69,0,12,4,2,2,6,0,3,0,2,0,4,2,3,5,0,0,0,0,0,2,0,0,0,0,0,0,14,3,3,5,2,2,3,13,2,3,4,4,5,0,1,18,8,0,8,0,0,18,0,0,21,6,0,0,10,1,6,3,11,0,0,8,5,7,0,9,2,3,11,6,2,2,3,2,30,21,24,13,15,33,18,104,21,5,25,5,33
TEST_03+2일,2,0,5,2,1,1,1,0,1,0,1,0,1,1,7,1,4,1,1,2,1,0,0,0,1,1,36,47,5,6,7,4,4,0,0,3,38,7,0,29,14,2,0,0,4,3,0,4,1,1,20,3,6,4,4,6,7,2,3,0,6,9,16,10,13,2,2,2,1,0,2,0,4,2,4,2,0,3,0,2,3,3,0,8,3,0,1,1,6,5,1,2,3,6,0,2,1,3,7,5,4,3,4,0,83,0,14,4,2,3,7,0,3,0,3,0,4,3,4,6,0,0,0,0,0,2,0,0,0,0,0,0,16,4,3,6,3,2,4,15,2,4,4,5,8,0,2,31,14,0,13,0,0,31,0,0,36,11,0,0,17,3,11,5,19,0,0,13,12,16,0,21,4,6,28,15,5,4,8,5,99,70,79,43,49,108,58,339,118,29,138,30,180
TEST_03+3일,7,1,22,10,3,5,4,0,6,0,4,0,3,5,30,3,19,6,3,10,5,0,1,0,1,1,29,38,4,5,6,3,3,0,0,2,31,6,0,23,11,1,0,0,4,2,0,3,0,1,16,2,5,3,4,5,6,1,2,0,5,8,13,8,11,2,2,2,1,0,2,0,4,2,4,2,0,3,0,2,3,3,0,8,3,0,1,1,6,5,1,2,3,6,0,2,1,3,6,5,4,3,4,0,76,0,13,4,2,2,6,0,3,0,2,0,4,3,4,5,0,0,0,0,0,2,0,0,0,0,0,0,13,3,2,5,2,1,3,12,2,3,4,4,6,0,1,24,11,0,10,0,0,24,0,0,27,8,0,0,13,2,8,3,14,0,0,10,2,2,0,3,0,1,4,2,1,0,1,1,66,47,53,29,33,72,39,228,62,15,73,16,96
TEST_03+4일,8,1,25,12,4,6,5,0,7,1,5,0,3,6,35,4,22,6,4,11,5,0,1,0,1,1,31,41,4,5,6,4,3,0,0,3,33,6,0,25,12,2,0,0,4,3,0,3,0,1,17,2,5,3,4,5,6,2,2,0,6,8,14,9,12,3,2,2,1,0,3,0,6,2,5,2,0,4,0,3,4,4,1,10,3,0,1,1,8,6,1,3,4,7,0,2,1,3,7,6,5,4,4,0,91,0,16,5,3,3,8,0,3,0,3,0,5,3,5,6,0,1,0,0,0,4,0,1,0,1,0,0,28,7,5,11,4,3,7,26,4,7,8,8,9,0,2,36,16,0,15,0,0,36,0,0,42,13,0,0,20,3,12,5,22,0,0,16,10,14,0,19,3,5,24,14,5,3,7,5,102,73,81,44,51,112,60,351,113,28,132,29,172
TEST_03+5일,10,2,32,15,5,8,6,0,9,1,7,0,4,8,45,5,28,8,5,14,7,0,2,0,1,1,59,77,8,10,11,7,7,0,0,5,63,12,0,47,22,3,0,0,7,5,1,6,1,1,32,5,10,6,7,10,12,3,4,0,10,15,26,16,22,3,3,3,1,0,4,0,7,3,6,3,0,4,0,4,5,4,1,12,4,0,2,1,9,7,1,3,5,8,0,3,1,4,9,7,6,5,5,0,111,0,19,6,3,3,9,0,4,1,4,1,6,4,6,7,0,0,0,0,0,3,0,1,0,0,0,0,20,5,4,8,3,2,5,19,3,5,6,6,9,0,2,35,16,0,15,0,0,35,0,0,41,12,0,0,20,3,12,5,21,0,0,15,6,8,0,10,2,3,13,7,2,2,4,2,98,70,78,43,49,107,58,337,108,26,126,27,164
TEST_03+6일,3,1,10,5,1,2,2,0,3,0,2,0,1,2,14,2,9,3,2,4,2,0,0,0,2,2,64,84,8,11,13,8,7,0,0,5,69,13,0,51,24,3,0,0,8,5,1,6,1,1,35,5,10,6,8,11,13,3,5,0,11,17,29,18,24,5,5,5,2,0,6,0,11,5,10,5,0,7,0,6,8,8,1,20,7,1,3,1,16,13,1,3,5,9,0,3,1,5,10,8,7,5,6,0,125,0,22,6,4,4,10,0,5,1,4,1,7,4,6,8,0,0,0,0,0,2,0,0,0,0,0,0,11,3,2,4,2,1,3,10,1,3,3,3,5,0,1,19,9,0,8,0,0,19,0,0,22,7,0,0,11,2,6,3,12,0,0,8,29,41,0,54,9,16,70,39,13,9,20,13,194,138,154,84,97,212,114,665,219,54,256,56,334
TEST_03+7일,1,0,4,2,1,1,1,0,1,0,1,0,1,1,6,1,4,1,1,2,1,0,0,0,1,1,42,55,5,7,8,5,5,0,0,3,45,8,0,33,16,2,0,0,5,3,1,4,1,1,23,3,7,4,5,7,8,2,3,0,7,11,19,12,15,4,3,3,1,0,4,0,8,3,7,3,0,5,0,4,5,5,1,13,5,1,2,1,11,8,1,3,4,8,0,3,1,4,8,7,6,4,5,0,105,0,18,5,3,3,9,0,4,1,3,1,6,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,1,18,8,0,7,0,0,18,0,0,20,6,0,0,10,1,6,3,11,0,0,8,33,47,0,61,10,18,79,44,15,11,23,15,200,143,159,87,100,219,118,687,181,44,212,46,277
TEST_04+1일,9,0,14,6,4,3,0,0,2,1,1,0,0,0,0,0,0,3,4,0,0,2,3,0,0,0,24,20,1,1,0,5,1,0,0,0,21,3,4,26,1,0,0,0,0,2,3,1,0,1,5,0,1,0,3,0,3,2,2,3,3,1,5,4,5,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,3,6,0,2,4,0,12,6,3,2,6,0,45,0,9,5,1,0,2,0,4,2,4,1,1,3,5,3,1,1,0,0,0,2,0,0,0,0,0,0,11,6,2,4,8,3,0,5,5,3,3,5,3,0,0,1,6,0,4,0,0,8,0,0,4,4,0,0,4,0,3,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_04+2일,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,33,27,1,1,0,7,2,0,0,0,29,4,6,36,2,0,0,0,0,3,4,1,0,1,7,0,2,0,5,0,4,2,3,4,5,2,7,6,7,3,5,3,4,0,3,0,2,3,4,0,2,1,0,5,3,1,2,2,5,3,3,1,3,3,0,1,4,7,0,3,4,0,14,7,4,2,7,0,54,0,10,6,2,0,2,0,4,3,5,2,1,4,7,3,1,1,0,0,0,2,0,0,0,0,0,0,13,7,2,5,9,4,0,6,5,4,3,6,5,0,1,1,10,0,7,0,0,13,0,0,8,7,0,0,7,0,6,2,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TEST_04+3일,10,0,15,6,5,3,0,0,2,1,1,0,0,0,0,0,0,3,5,0,0,2,3,0,0,0,27,22,1,1,0,5,2,0,0,0,23,3,5,29,2,0,0,0,0,3,4,1,0,1,6,0,1,0,4,0,3,2,2,3,4,2,6,5,6,3,5,3,4,0,3,0,2,3,4,0,2,1,0,5,3,1,2,2,5,3,3,1,3,3,0,1,3,6,0,2,4,0,13,6,3,2,6,0,50,0,10,5,2,0,2,0,4,2,4,1,1,4,6,3,1,0,0,0,0,2,0,0,0,0,0,0,10,5,2,4,8,3,0,5,4,3,2,5,4,0,0,1,7,0,6,0,0,10,0,0,6,5,0,0,5,0,5,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1
TEST_04+4일,11,1,17,7,5,3,0,0,2,1,1,0,0,0,0,0,0,4,5,0,0,3,4,0,0,0,29,24,1,1,0,6,2,0,0,0,25,3,5,32,2,0,0,0,0,3,4,1,0,1,6,0,2,0,4,0,3,2,3,4,4,2,6,5,6,4,6,4,5,0,3,0,3,4,5,0,3,2,0,6,4,1,3,2,6,4,4,2,4,3,0,1,4,8,0,3,5,0,15,8,4,2,8,0,59,0,11,6,2,0,3,0,5,3,5,2,1,4,7,4,1,1,0,0,0,4,0,0,0,1,0,0,23,12,4,8,17,7,1,11,9,7,5,10,6,0,1,1,11,0,9,0,0,15,0,0,9,8,0,0,8,0,7,2,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TEST_04+5일,14,1,22,9,7,4,0,0,3,1,1,1,0,0,0,0,0,5,7,0,0,4,5,0,1,0,55,45,2,2,0,11,3,0,0,1,47,6,10,59,3,1,0,0,1,6,7,2,0,1,12,0,3,0,8,0,6,4,5,7,8,3,12,10,12,5,7,4,6,0,4,0,4,4,6,0,3,2,0,7,4,1,3,2,7,5,4,2,5,4,1,1,5,9,0,4,6,0,19,9,5,3,9,0,73,0,14,8,2,0,3,0,6,3,7,2,2,5,9,5,2,1,0,0,0,3,0,0,0,0,0,0,17,9,3,6,12,5,0,8,7,5,4,8,5,0,1,1,11,0,8,0,0,15,0,0,9,8,0,0,7,0,7,2,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TEST_04+6일,4,0,7,3,2,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,1,0,60,49,2,2,0,12,3,1,0,1,51,7,11,65,4,1,0,0,1,6,8,2,0,2,13,0,3,0,9,0,7,4,5,7,9,4,13,11,13,8,12,7,11,0,7,0,6,7,10,0,5,3,0,12,7,1,5,4,12,8,7,3,9,7,1,1,5,11,0,4,7,0,21,11,6,3,11,0,82,0,16,9,3,0,4,0,6,4,7,2,2,6,10,5,2,0,0,0,0,2,0,0,0,0,0,0,9,5,2,3,6,3,0,4,4,3,2,4,3,0,0,1,6,0,5,0,0,8,0,0,5,4,0,0,4,0,4,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,2,2,2,2,1,1,3
TEST_04+7일,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,39,32,2,1,0,8,2,0,0,0,33,4,7,42,2,1,0,0,0,4,5,1,0,1,9,0,2,0,6,0,4,3,3,5,6,2,8,7,8,5,8,5,7,0,5,0,4,5,6,0,4,2,0,8,5,1,3,3,8,5,5,2,6,4,1,1,5,9,0,3,6,0,18,9,5,2,9,0,69,0,13,7,2,0,3,0,5,3,6,2,2,5,8,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,0,4,0,0,7,0,0,4,4,0,0,4,0,3,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,1,2,1,1,2
TEST_05+1일,0,0,5,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,18,3,2,0,2,1,1,0,2,21,3,2,18,4,1,0,0,0,2,0,1,1,2,14,1,5,3,3,0,0,2,1,0,14,9,4,11,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,6,5,0,0,0,0,0,4,2,2,6,0,50,0,26,3,0,1,5,0,1,1,2,0,5,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,20,10,4,4,4,3,2,14,3,4,3,5,39,44,0,0,39,37,29,0,5,66,54,58,43,20,1,27,39,7,28,21,52,47,22,0,31,34,26,34,19,27,28,33,21,4,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_05+2일,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,25,4,3,0,3,1,1,0,2,30,5,3,25,6,2,0,0,0,3,0,2,2,3,19,1,6,4,4,0,0,3,2,0,20,13,5,16,5,0,2,3,3,2,2,4,0,0,3,0,0,1,0,1,3,2,1,0,3,4,1,0,1,3,0,2,7,6,0,0,0,0,1,5,2,2,8,0,60,0,31,4,0,2,6,0,1,1,2,0,6,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,23,12,4,5,4,3,2,16,4,5,3,5,68,75,0,0,68,63,50,0,8,113,94,100,74,34,2,46,68,12,48,37,90,81,39,0,75,81,61,82,46,65,66,79,51,9,72,64,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_05+3일,0,0,6,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,21,3,2,0,3,1,1,0,2,24,4,2,20,5,1,0,0,0,3,0,1,2,2,16,1,5,3,3,0,0,2,1,0,16,10,4,13,4,0,2,3,3,2,2,4,0,0,3,0,0,1,0,1,3,2,1,0,3,4,1,0,1,3,0,2,7,5,0,0,0,0,1,5,2,2,7,0,55,0,29,4,0,1,5,0,1,1,2,0,5,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,18,9,3,4,3,3,1,13,3,4,3,4,51,57,0,0,52,48,38,0,6,86,71,76,56,26,2,35,51,9,36,28,68,61,29,0,10,11,8,11,6,9,9,11,7,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_05+4일,0,0,6,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,22,3,2,0,3,1,1,0,2,26,4,2,22,5,1,0,0,0,3,0,2,2,2,17,1,6,3,3,0,0,3,1,0,17,11,5,14,4,0,2,4,3,3,3,5,0,0,3,0,0,1,0,1,4,2,2,0,4,5,1,0,1,4,0,2,8,7,0,0,0,0,1,6,2,2,8,0,66,0,34,4,0,2,6,0,2,2,2,0,6,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,40,21,8,8,7,6,3,28,7,8,6,9,78,87,0,0,79,73,58,0,9,131,109,116,85,40,3,53,78,14,55,42,104,94,45,0,66,71,54,73,41,58,59,70,45,8,63,57,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_05+5일,0,0,8,8,4,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,1,15,42,6,5,0,6,2,2,0,3,49,8,5,40,10,3,0,0,0,5,0,3,3,5,31,2,10,6,6,0,0,5,3,0,32,21,9,26,7,0,3,4,4,3,4,6,0,0,4,0,0,2,0,1,4,3,2,0,5,6,1,0,1,4,0,2,10,8,0,0,0,0,1,7,3,3,10,0,80,0,42,5,0,2,8,0,2,2,3,0,8,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,30,15,6,6,5,4,2,21,5,6,4,7,76,85,0,0,77,71,57,0,9,128,106,113,83,39,2,52,76,14,54,41,101,92,44,0,36,39,29,39,22,31,32,38,25,4,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_05+6일,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,45,6,5,0,6,2,2,0,4,54,9,5,44,11,3,0,0,0,6,0,3,4,5,34,3,11,7,6,0,0,5,3,0,35,23,10,29,8,0,4,7,7,6,6,10,0,0,7,0,0,3,0,2,8,4,4,0,9,10,1,0,2,7,0,3,11,9,0,0,0,0,1,8,3,3,12,0,91,1,47,6,0,2,9,0,2,2,3,0,9,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,15,8,3,3,3,2,1,11,3,3,2,4,41,46,0,0,41,39,30,0,5,69,57,61,45,21,1,28,41,8,29,22,55,49,24,0,188,204,155,207,118,165,168,200,130,23,181,162,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_05+7일,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,30,4,3,0,4,1,1,0,2,35,6,3,29,7,2,0,0,0,4,0,2,2,3,22,2,7,4,4,0,0,4,2,0,23,15,6,19,5,0,3,5,4,4,4,7,0,0,5,0,0,2,0,1,5,3,2,0,6,7,1,0,2,5,0,2,9,8,0,0,0,0,1,7,3,2,10,0,76,0,40,5,0,2,8,0,2,2,3,0,7,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,38,42,0,0,38,36,28,0,4,64,53,56,41,19,1,26,38,7,27,21,50,46,22,0,214,232,176,236,134,187,191,227,147,27,206,184,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_06+1일,2,0,10,5,0,0,24,0,0,0,0,0,3,0,0,0,32,3,0,17,23,0,0,1,19,19,0,18,5,1,2,3,5,1,0,1,30,9,7,19,6,0,0,1,2,2,2,6,0,2,29,3,5,0,6,0,2,2,0,0,11,1,0,8,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,3,7,2,5,2,0,0,4,2,2,2,0,24,0,18,2,1,3,6,0,1,1,0,1,2,1,3,1,0,0,0,0,2,2,0,0,0,1,0,0,0,5,12,13,3,8,5,15,8,4,5,3,44,27,21,18,35,45,31,27,6,58,60,56,32,18,2,26,36,3,41,13,47,52,33,0,31,30,17,29,17,24,18,29,10,3,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_06+2일,0,0,2,1,0,0,6,0,0,0,0,0,1,0,0,0,8,1,0,4,6,0,0,1,27,27,0,25,7,2,3,5,6,1,0,2,42,13,9,26,8,0,0,2,2,3,2,8,0,3,41,4,7,0,8,0,2,3,0,0,15,2,0,11,1,2,0,0,3,0,3,2,3,2,2,0,0,1,2,3,3,2,2,3,0,2,2,2,2,4,0,0,4,8,2,6,2,0,0,5,2,2,3,0,29,0,22,3,1,4,7,0,2,2,0,1,2,1,4,2,0,0,0,0,2,3,0,0,0,2,0,0,0,6,13,15,3,9,5,17,9,4,5,4,76,47,36,32,61,79,53,46,10,100,104,96,55,31,3,45,63,6,71,23,82,90,57,0,74,73,41,69,42,57,44,69,23,6,54,58,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_06+3일,2,0,10,5,0,0,25,0,0,0,0,0,3,0,0,0,33,3,0,18,24,0,0,1,22,22,0,20,6,1,2,4,5,1,0,1,34,10,7,21,7,0,0,1,2,3,2,7,0,2,33,3,6,0,7,0,2,2,0,0,13,2,0,9,1,2,0,0,3,0,3,2,3,2,2,0,0,1,2,3,3,2,2,3,0,2,2,2,2,4,0,0,3,7,2,5,2,0,0,5,2,2,3,0,27,0,20,3,1,4,6,0,2,2,0,1,2,1,3,2,0,0,0,0,2,2,0,0,0,1,0,0,0,5,11,12,2,7,4,14,7,3,4,3,58,36,27,24,46,59,40,35,8,75,78,73,42,24,2,34,47,4,53,17,62,68,43,0,10,10,6,9,6,8,6,9,3,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_06+4일,2,0,12,6,0,0,29,0,0,0,0,0,3,0,0,0,38,3,0,20,28,0,0,1,23,23,0,22,6,1,3,4,6,1,0,1,37,11,8,23,7,0,0,1,2,3,2,7,0,2,35,3,6,0,7,0,2,2,0,0,13,2,0,9,1,2,0,0,4,0,4,3,3,2,3,0,0,2,3,4,3,3,2,4,0,2,2,2,3,6,0,0,4,9,3,6,2,0,0,6,2,2,3,0,32,0,24,3,2,5,8,0,2,2,0,1,2,2,4,2,0,1,0,0,4,4,0,0,0,3,0,0,0,11,24,26,5,16,9,30,16,8,9,6,88,55,41,37,71,91,61,53,12,115,120,111,64,36,3,52,72,7,82,26,95,104,66,0,66,65,36,61,37,50,39,61,20,6,48,51,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_06+5일,2,0,15,7,0,0,37,0,0,0,0,0,4,0,0,0,49,4,0,26,36,0,0,2,43,44,0,41,11,3,5,8,11,2,0,3,69,21,15,43,14,0,0,3,3,6,4,13,1,5,66,6,11,0,13,0,4,4,0,0,25,3,0,18,2,2,1,0,4,0,5,3,4,3,4,0,1,2,3,4,4,4,3,4,0,3,3,2,3,7,1,0,5,11,3,8,3,0,0,7,3,3,4,0,39,0,29,4,2,6,9,0,2,2,0,2,3,2,5,2,0,1,0,0,3,3,0,0,0,2,0,0,0,8,17,19,4,12,7,22,12,6,7,5,86,54,40,36,69,89,60,52,12,112,117,109,62,35,3,50,71,6,80,26,92,101,64,0,35,35,20,33,20,27,21,33,11,3,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0
